地區縣市,主管機關文件單位代碼,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間,各地短期補習班數量
桃園市政府,智基科技開發股份有限公司附設私立龍志光文理法商短期補習班,,chuang623@hotmail.com,文理類,龍潭區,2015-08-12,1296
桃園市政府,私立晨揚文理語文短期補習班,,a034092086@gmail.com,文理類,龍潭區,2015-11-04,1296
桃園市政府,私立瀚海文理語文數學短期補習班,,king5983@yahoo.com.tw,文理類,龍潭區,2002-12-11,1296
桃園市政府,私立凱英文理語文短期補習班,,kute5858588@yahoo.com.tw,文理類,龍潭區,2017-01-17,1296
桃園市政府,私立格西文理語文數學美術短期補習班,,miranda12325@hotmail.com,文理類,龍潭區,2010-11-03,1296
桃園市政府,私立李萬文理短期補習班,,leadoneschool@gmail.com,文理類,龍潭區,2022-06-14,1296
桃園市政府,私立鼎文美語短期補習班,,,外語類,龍潭區,2007-02-15,1296
桃園市政府,私立博士鳥語文短期補習班,,b94003953@yahoo.com.tw,外語類,龍潭區,2013-08-30,1296
桃園市政府,私立方碩文理英語短期補習班,,carol08302001@yahoo.com.tw,文理類,龍潭區,2007-01-11,1296
桃園市政府,私立方華獅王語文數學短期補習班,,k4093500@yahoo.com.tw,外語類,龍潭區,2004-07-27,1296
桃園市政府,私立千平美語短期補習班,,,外語類,龍潭區,2007-05-11,1296
桃園市政府,私立頂龍美語文理短期補習班,,0934000769@top-edu.com.tw,文理類,龍潭區,2006-06-14,1296
桃園市政府,私立新橋文理語文短期補習班,,,文理類,龍潭區,2003-09-25,1296
桃園市政府,私立高峰文理語文技藝短期補習班,,,文理類,龍潭區,2007-05-31,1296
桃園市政府,私立艾立笙文理語文短期補習班,,edwardteng@yahoo.com,文理類,龍潭區,2007-05-10,1296
桃園市政府,私立溫格爾文理短期補習班,,sheensheen489@yahoo.com.tw,文理類,龍潭區,2018-03-04,1296
桃園市政府,私立喜樂語文文理短期補習班,,happyedu@seed.net.tw,文理類,龍潭區,2002-05-21,1296
桃園市政府,私立高老師美語文理短期補習班,,teacher.kao7618@seed.net.tw,文理類,龍潭區,2006-08-25,1296
桃園市政府,私立鼎昇文理短期補習班,,radersan@yahoo.com.tw,文理類,龜山區,2008-07-02,1296
桃園市政府,私立嘉思英語短期補習班,,eoyfamily@gmail.com,外語類,龜山區,2014-01-16,1296
桃園市政府,私立愛德華文理短期補習班,,bubu1999@hotmail.com,文理類,龜山區,2001-10-11,1296
桃園市政府,私立小太陽英語會話短期補習班,86,,外語類,龜山區,1998-09-23,1296
桃園市政府,私立明志文理短期補習班,,huang012016@yahoo.com.tw,文理類,龜山區,2001-10-04,1296
桃園市政府,私立親親語文數學短期補習班,,,外語類,龜山區,2012-04-12,1296
桃園市政府,朝陽富元教育股份有限公司附設私立朝揚文理短期補習班龜山分班,,jy3169958@gmail.com,文理類,龜山區,2020-12-21,1296
桃園市政府,私立辰果美語文理短期補習班,,airu12051728@yahoo.com.tw,文理類,龜山區,2013-03-13,1296
桃園市政府,私立茁躍語文短期補習班,,wendy19911225@gmail.com,外語類,龜山區,2019-06-28,1296
桃園市政府,私立麥克叔叔文理語文短期補習班,,tstc90@hotmail.com,文理類,龜山區,2010-02-05,1296
桃園市政府,私立英仕倫文理短期補習班,,,文理類,龜山區,2014-09-16,1296
桃園市政府,私立黃豪文理技藝短期補習班,,,文理類,龜山區,2008-07-01,1296
桃園市政府,私立學揚美語數學文理短期補習班,,gina.ky@msa.hinet.net,文理類,龜山區,2001-09-28,1296
桃園市政府,私立育明數學語文短期補習班,,saidsay@ms81.hotmaul.com,外語類,龜山區,2009-07-24,1296
桃園市政府,私立捷升文理美語短期補習班,,lydiahsu1226@gmail.com,文理類,龜山區,2007-09-27,1296
桃園市政府,私立及第文理短期補習班,,,文理類,龜山區,2007-02-06,1296
桃園市政府,時尚地球村語文資訊有限公司附設私立文化地球村語文短期補習班,,gvoservice@gvo.com.tw,外語類,龜山區,2015-01-06,1296
桃園市政府,台灣知識庫股份有限公司附設私立洋碩百官網甄戰數位學堂文理短期補習班林口分班,,alice2@daso.com.tw,文理類,龜山區,2009-09-09,1296
桃園市政府,私立才華文理短期補習班,,caferichlin@gmail.com,文理類,龜山區,2022-07-07,1296
桃園市政府,私立培利文理美語音樂短期補習班,,paili.linko@msa.hinet.net,文理類,龜山區,2005-08-04,1296
桃園市政府,私立瘋美語短期補習班,,,外語類,龜山區,2015-07-03,1296
桃園市政府,私立南英珠心算數學美語語文文理短期補習班,,tina979500@gmail.com,商類：珠算、心算、會計,龜山區,2001-09-10,1296
桃園市政府,私立銓儒美術語文短期補習班,,nateboy123tw@gmail.com,外語類,龜山區,2007-12-18,1296
桃園市政府,私立新世紀語文短期補習班,,kidcastle_changgung@yahoo.com.tw,外語類,龜山區,2020-02-20,1296
桃園市政府,私立新基礎語文數學短期補習班,,foundation683@gmail.com,外語類,龜山區,2008-07-21,1296
桃園市政府,私立童研文理語文美語音樂短期補習班,,J0112,文理類,龜山區,2009-09-29,1296
桃園市政府,私立銘亨文理短期補習班,,math.leader@msa.hinet.net,文理類,龜山區,2008-09-30,1296
桃園市政府,私立貓頭鷹文理語文短期補習班,,wangminghsu@gmail.com,文理類,龜山區,2018-07-30,1296
桃園市政府,私立加利福尼亞美語短期補習班,,clc_taiwan@yahoo.com,外語類,龜山區,2006-03-31,1296
桃園市政府,揚信股份有限公司附設私立揚才文華文理短期補習班,,uhuh90473@gmail.com,文理類,龜山區,2020-12-21,1296
桃園市政府,私立禾耀數學語文文理短期補習班,,math.leader@msa.hinet.net,文理類,龜山區,2017-12-18,1296
桃園市政府,私立王老師文理短期補習班,,jeng5870@yahoo.com.tw,文理類,龜山區,2010-10-28,1296
桃園市政府,私立文豪文理技藝短期補習班,,vivi168@seed.net.tw,文理類,龜山區,2008-08-08,1296
桃園市政府,私立嘉晉文理語文短期補習班,,,文理類,龜山區,2015-02-11,1296
桃園市政府,揚信股份有限公司附設私立揚才文理短期補習班,,,文理類,龜山區,2016-01-26,1296
桃園市政府,私立天音音樂短期補習班,,linko@mail.jpg.org.tw,音樂、舞蹈類,龜山區,2008-04-07,1296
桃園市政府,私立薪傳數學語文文理短期補習班,,sharon.kumon.tw@gmail.com,文理類,龜山區,2021-12-23,1296
桃園市政府,私立首步英語短期補習班,,first.school03@gmail.com,外語類,龜山區,2004-11-19,1296
桃園市政府,私立水雲美容短期補習班,,shui.yun56@gmail.com,美容、美髮理髮類,龜山區,2012-01-09,1296
桃園市政府,私立佑林文理短期補習班,432,y83316743@mail2000.com.tw,文理類,龜山區,1999-02-01,1296
桃園市政府,私立瑞苗美語文理短期補習班,,johnny303666@gmail.com,文理類,龜山區,2015-11-09,1296
桃園市政府,私立丞格英語會話短期補習班,,megan03@principal.com.tw,外語類,龜山區,2012-11-23,1296
桃園市政府,私立賴芹文理語文短期補習班,,laichin3182437@gmail.com,文理類,龜山區,2011-12-23,1296
桃園市政府,私立研心語文數學短期補習班,,jumbotsai22@gmail.com,文理類,龜山區,2020-04-16,1296
桃園市政府,私立智惟語文文理短期補習班,,neurolinklinkou1@gmail.com,文理類,龜山區,2007-01-15,1296
桃園市政府,青山塾股份有限公司附設私立青山塾文理短期補習班,,chingshanshu@gmail.com,文理類,龜山區,2022-05-30,1296
桃園市政府,私立翰林文理短期補習班,118,,文理類,龜山區,1989-02-01,1296
桃園市政府,私立飛揚語文短期補習班,,,外語類,龜山區,2008-06-16,1296
桃園市政府,私立宏學文理數學美語短期補習班,,zhan3434581@yahoo.com.tw,文理類,龜山區,2010-03-04,1296
桃園市政府,私立助亦語文短期補習班,,shanety9@gmail.com,外語類,龜山區,2019-03-12,1296
桃園市政府,私立蘿芙莉文理語文短期補習班,,,文理類,龜山區,2006-08-18,1296
桃園市政府,私立元陽珠心算美語短期補習班,,wenchen119@yahoo.com.tw,外語類,龜山區,2005-03-14,1296
桃園市政府,私立飛岳文理短期補習班,,askjschool@gmail.com,文理類,龜山區,2005-09-06,1296
桃園市政府,私立黃亮文理語文短期補習班,,math.leader@msa.hinet.net,文理類,龜山區,2011-12-28,1296
桃園市政府,私立樂學英語文理短期補習班,,neurolink26@gmail.com,文理類,龜山區,2021-11-24,1296
桃園市政府,私立文萱美術短期補習班,,louyi5516@gmail.com,美術、書法、攝影、美工設計、圍棋類,龜山區,2007-08-23,1296
桃園市政府,私立大謹英語文理短期補習班,,BB079@joy.com.tw,文理類,龜山區,2004-11-10,1296
桃園市政府,私立欣育全語文文理短期補習班,,ycks8181@yahoo.com.tw,文理類,龜山區,2018-01-16,1296
桃園市政府,私立石虎音樂短期補習班,,jaxmusictw@gmail.com,音樂、舞蹈類,龜山區,2015-09-22,1296
桃園市政府,私立紅寶山美語珠算短期補習班,,,外語類,龜山區,2003-06-06,1296
桃園市政府,私立道勤美語數學文理短期補習班,434,j0955418688@yahoo.com.tw,文理類,龜山區,2000-11-06,1296
桃園市政府,私立旋律音樂短期補習班,,babyfish07323@gmail.com,音樂、舞蹈類,龜山區,2010-08-05,1296
桃園市政府,私立良門珠心算美語短期補習班,258,,外語類,龜山區,1999-04-02,1296
桃園市政府,私立亞斯大美語數學文理短期補習班,,ast124in@gmail.com,文理類,龜山區,2018-10-22,1296
桃園市政府,私立邱易文理短期補習班,,,文理類,龜山區,2014-11-27,1296
桃園市政府,私立艾兒瑪語文短期補習班,,anber17@hotmail.com,外語類,龜山區,2012-07-23,1296
桃園市政府,何嘉仁文教事業股份有限公司附設私立華亞文理短期補習班,,cathyyang@kimo.com,文理類,龜山區,2022-05-19,1296
桃園市政府,私立變形蟲美術短期補習班,,,美術、書法、攝影、美工設計、圍棋類,龜山區,2015-10-22,1296
桃園市政府,私立豆子音樂短期補習班,,tcdrum.rockstudio@gmail.com,音樂、舞蹈類,龜山區,2019-06-25,1296
桃園市政府,私立格林威治英語短期補習班,,Jasmine.h429@gmail.com,外語類,龜山區,2020-11-16,1296
桃園市政府,私立愛德華文理短期補習班頂興分班,,Bubu1999@hotmail.com,文理類,龜山區,2016-08-17,1296
桃園市政府,私立昂里文理美語短期補習班,,,文理類,龜山區,2007-09-29,1296
桃園市政府,私立群倫文理語文短期補習班,179,fionpan@livemail.tw,文理類,龜山區,1998-05-19,1296
桃園市政府,私立翰萱美語短期補習班,,,外語類,龜山區,2006-05-10,1296
桃園市政府,私立晨曦文理短期補習班,,ae82090899@gmail.com,文理類,龜山區,2022-04-14,1296
桃園市政府,私立天鉞文理語文短期補習班,,landy610530@gmail.com,文理類,龜山區,2022-02-07,1296
